First letter of your name;Date;hour;Price;Load;RES;EUA;NG
A;20150123;13;192.07;23450;17283;6.8;2.62
A;20150123;14;191.34;23525;17315;6.8;2.62
A;20150123;15;186.17;23225;16950;6.8;2.62
A;20150123;16;184.74;22950;16599;6.8;2.62
A;20150123;17;195.99;23725;17327;6.8;2.62
A;20150123;18;206.74;24400;17982;6.8;2.62
A;20150123;19;199.4;24025;17594;6.8;2.62
A;20150123;20;191.09;23850;17445;6.8;2.62
A;20150123;21;183.98;23100;16737;6.8;2.62
A;20150123;22;155.16;21613;15316;6.8;2.62
A;20150123;23;146.95;20113;13883;6.8;2.62
A;20150123;24;132.73;18688;12480;6.8;2.62
A;20150124;1;134.13;17400;11381;6.8;2.62
A;20150124;2;130;16638;10650;6.8;2.62
A;20150124;3;121.19;16300;10334;6.8;2.62
A;20150124;4;117.24;16200;10251;6.8;2.62
A;20150124;5;116.48;16275;10343;6.8;2.62
A;20150124;6;125.07;16375;10454;6.8;2.62
A;20150124;7;134.14;17125;11197;6.8;2.62
A;20150124;8;137.46;18025;12068;6.8;2.62
A;20150124;9;140.1;19275;13308;6.8;2.62
A;20150124;10;151.94;20325;14383;6.8;2.62
A;20150124;11;168.64;20800;14887;6.8;2.62
A;20150124;12;174.63;20975;15067;6.8;2.62
A;20150124;13;174.5;20900;14990;6.8;2.62
A;20150124;14;174.68;20875;14973;6.8;2.62
A;20150124;15;164.92;20450;14550;6.8;2.62
A;20150124;16;155.22;20175;14253;6.8;2.62
A;20150124;17;177.16;21075;15124;6.8;2.62
A;20150124;18;185.51;21875;15882;6.8;2.62
A;20150124;19;184.52;21700;15671;6.8;2.62
A;20150124;20;175.22;21450;15408;6.8;2.62
A;20150124;21;155;20775;14726;6.8;2.62
A;20150124;22;140.25;19600;13579;6.8;2.62
A;20150124;23;136.35;18500;12473;6.8;2.62
A;20150124;24;133.37;17225;11177;6.8;2.62
A;20150125;1;119.86;16188;10187;6.8;2.62
A;20150125;2;103.58;15425;9405;6.8;2.62
A;20150125;3;102.98;14975;8922;6.8;2.62
A;20150125;4;102.45;14825;8747;6.8;2.62
A;20150125;5;102.61;14850;8754;6.8;2.62
A;20150125;6;102.97;14950;8843;6.8;2.62
A;20150125;7;104.13;15300;9186;6.8;2.62
A;20150125;8;97.04;15575;9408;6.8;2.62
A;20150125;9;109.74;16375;10196;6.8;2.62
A;20150125;10;137.48;17450;11251;6.8;2.62
A;20150125;11;137.71;18200;11963;6.8;2.62
A;20150125;12;138.49;18463;12178;6.8;2.62
A;20150125;13;142.23;18575;12231;6.8;2.62
A;20150125;14;145.09;18688;12341;6.8;2.62
A;20150125;15;138.49;18363;12031;6.8;2.62
A;20150125;16;137.89;17950;11613;6.8;2.62
A;20150125;17;151.12;18875;12476;6.8;2.62
A;20150125;18;170.63;20025;13588;6.8;2.62
A;20150125;19;171.97;20200;13735;6.8;2.62
A;20150125;20;171.9;20275;13828;6.8;2.62
A;20150125;21;157.74;19675;13304;6.8;2.62
A;20150125;22;138.5;18750;12421;6.8;2.62
A;20150125;23;137.58;17900;11617;6.8;2.62
A;20150125;24;131.71;16800;10520;6.8;2.62
A;20150126;1;110.71;15675;9562;6.85;2.61
A;20150126;2;104.2;15113;9029;6.85;2.61
A;20150126;3;104.04;14938;8865;6.85;2.61
A;20150126;4;103.77;14950;8871;6.85;2.61
A;20150126;5;104.19;15275;9190;6.85;2.61
A;20150126;6;119.53;16325;10232;6.85;2.61
A;20150126;7;140.05;19213;13096;6.85;2.61
A;20150126;8;171.13;21375;15177;6.85;2.61
A;20150126;9;181.6;22438;16208;6.85;2.61
A;20150126;10;186.28;23025;16813;6.85;2.61
A;20150126;11;186.2;23200;16949;6.85;2.61
A;20150126;12;186.45;23463;17151;6.85;2.61
A;20150126;13;185.04;23425;17033;6.85;2.61
A;20150126;14;185.4;23488;17040;6.85;2.61
A;20150126;15;181.45;23075;16560;6.85;2.61
A;20150126;16;173.01;22763;16149;6.85;2.61
A;20150126;17;184.01;23488;16705;6.85;2.61
A;20150126;18;190.04;24375;17432;6.85;2.61
A;20150126;19;184.57;24125;17033;6.85;2.61
A;20150126;20;174.95;24025;16834;6.85;2.61
A;20150126;21;157.11;23300;16069;6.85;2.61
A;20150126;22;141.02;21850;14576;6.85;2.61
A;20150126;23;131.13;20250;13004;6.85;2.61
A;20150126;24;117.82;18825;11575;6.85;2.61
A;20150127;1;104.16;17463;10174;6.83;2.62
A;20150127;2;101.48;16688;9421;6.83;2.62
A;20150127;3;101.03;16450;9123;6.83;2.62
A;20150127;4;101.41;16425;8998;6.83;2.62
A;20150127;5;103.56;16650;9177;6.83;2.62
A;20150127;6;116.06;17400;9932;6.83;2.62
A;20150127;7;138.5;19950;12507;6.83;2.62
A;20150127;8;153.03;21775;14372;6.83;2.62
A;20150127;9;171.71;22650;15310;6.83;2.62
A;20150127;10;182.09;23175;15840;6.83;2.62
A;20150127;11;182.3;23225;15804;6.83;2.62
A;20150127;12;184.75;23400;15846;6.83;2.62
A;20150127;13;185.15;23425;15798;6.83;2.62
A;20150127;14;188.64;23575;16039;6.83;2.62
A;20150127;15;184.46;23250;15904;6.83;2.62
A;20150127;16;180.57;22900;15733;6.83;2.62
A;20150127;17;187.79;23450;16369;6.83;2.62
A;20150127;18;204.56;24500;17450;6.83;2.62
A;20150127;19;197.55;24250;17193;6.83;2.62
A;20150127;20;193.28;24075;17078;6.83;2.62
A;20150127;21;180.14;23300;16374;6.83;2.62
A;20150127;22;151.65;21875;15013;6.83;2.62
A;20150127;23;144.77;20275;13515;6.83;2.62
A;20150127;24;133.09;18925;12212;6.83;2.62
A;20150128;1;124.54;17588;11035;6.95;2.55
A;20150128;2;112;16788;10221;6.95;2.55
A;20150128;3;107.32;16525;9951;6.95;2.55
A;20150128;4;106.42;16525;9959;6.95;2.55
A;20150128;5;113.51;16750;10217;6.95;2.55
A;20150128;6;131.21;17500;10994;6.95;2.55
A;20150128;7;149.04;19975;13454;6.95;2.55
A;20150128;8;169.08;21775;15182;6.95;2.55
A;20150128;9;183.59;22650;16023;6.95;2.55
A;20150128;10;186.53;23125;16490;6.95;2.55
A;20150128;11;185.27;23225;16613;6.95;2.55
A;20150128;12;187.34;23425;16822;6.95;2.55
A;20150128;13;187.45;23450;16873;6.95;2.55
A;20150128;14;187.48;23588;17029;6.95;2.55
A;20150128;15;181.8;23238;16660;6.95;2.55
A;20150128;16;172.85;22938;16265;6.95;2.55
A;20150128;17;181.74;23638;16782;6.95;2.55
A;20150128;18;184.54;24488;17412;6.95;2.55
A;20150128;19;177.99;24200;16860;6.95;2.55
A;20150128;20;158.19;24038;16493;6.95;2.55
A;20150128;21;149.85;23275;15539;6.95;2.55
A;20150128;22;118.94;21775;13855;6.95;2.55
A;20150128;23;113.17;20100;12031;6.95;2.55
A;20150128;24;99.99;18800;10542;6.95;2.55
A;20150129;1;105.3;17625;8798;7.06;2.55
A;20150129;2;90.45;16925;8138;7.06;2.55
A;20150129;3;89.82;16625;7912;7.06;2.55
A;20150129;4;89.32;16625;7979;7.06;2.55
A;20150129;5;89.57;16900;8356;7.06;2.55
A;20150129;6;103.63;17575;9193;7.06;2.55
A;20150129;7;137.42;19950;11708;7.06;2.55
A;20150129;8;140.51;21750;13630;7.06;2.55
A;20150129;9;166.83;22575;14612;7.06;2.55
A;20150129;10;175;23025;15195;7.06;2.55
A;20150129;11;175.72;23100;15342;7.06;2.55
A;20150129;12;177.54;23275;15531;7.06;2.55
A;20150129;13;177.79;23400;15688;7.06;2.55
A;20150129;14;178.25;23475;15859;7.06;2.55
A;20150129;15;176.9;23125;15574;7.06;2.55
A;20150129;16;174.63;22825;15205;7.06;2.55
A;20150129;17;177.82;23425;15629;7.06;2.55
A;20150129;18;183.28;24225;16249;7.06;2.55
A;20150129;19;184.12;23925;15787;7.06;2.55
A;20150129;20;179.84;23825;15653;7.06;2.55
A;20150129;21;171.88;23175;15066;7.06;2.55
A;20150129;22;138.43;21675;13654;7.06;2.55
A;20150129;23;130.76;20050;12189;7.06;2.55
A;20150129;24;107;18650;10899;7.06;2.55
A;20150130;1;104.07;17525;9465;7.08;2.55
A;20150130;2;101.02;16825;8741;7.08;2.55
A;20150130;3;101.03;16525;8392;7.08;2.55
A;20150130;4;101.12;16500;8307;7.08;2.55
A;20150130;5;102;16725;8489;7.08;2.55
A;20150130;6;107.87;17450;9205;7.08;2.55
A;20150130;7;137.2;19650;11392;7.08;2.55
A;20150130;8;139.07;21575;13310;7.08;2.55
A;20150130;9;174.97;22550;14376;7.08;2.55
A;20150130;10;180.07;23025;14988;7.08;2.55
A;20150130;11;180.24;23050;15200;7.08;2.55
A;20150130;12;182.53;23275;15626;7.08;2.55
A;20150130;13;183.13;23400;15945;7.08;2.55
A;20150130;14;185.32;23475;16203;7.08;2.55
A;20150130;15;184.03;23100;15978;7.08;2.55
A;20150130;16;182.67;22950;15929;7.08;2.55
A;20150130;17;186.36;23500;16556;7.08;2.55
A;20150130;18;208.79;24200;17354;7.08;2.55
A;20150130;19;205.41;23900;17124;7.08;2.55
A;20150130;20;195.14;23725;17042;7.08;2.55
A;20150130;21;184.22;22975;16361;7.08;2.55
A;20150130;22;152.42;21475;14919;7.08;2.55
A;20150130;23;144.84;19950;13495;7.08;2.55
A;20150130;24;130.42;18575;12183;7.08;2.55
A;20150131;1;133.32;17400;10768;7.08;2.55
A;20150131;2;131.12;16700;10037;7.08;2.55
A;20150131;3;120.92;16225;9545;7.08;2.55
A;20150131;4;117.57;16025;9353;7.08;2.55
A;20150131;5;120;16100;9425;7.08;2.55
A;20150131;6;127.1;16300;9637;7.08;2.55
A;20150131;7;133.06;17200;10501;7.08;2.55
A;20150131;8;133.85;18075;11321;7.08;2.55
A;20150131;9;137.96;19300;12514;7.08;2.55
A;20150131;10;151.82;20400;13618;7.08;2.55
A;20150131;11;157.41;21025;14289;7.08;2.55
A;20150131;12;160.29;21375;14665;7.08;2.55
A;20150131;13;160.03;21275;14565;7.08;2.55
A;20150131;14;159.23;21050;14323;7.08;2.55
A;20150131;15;149.78;20375;13560;7.08;2.55
A;20150131;16;138.96;20075;13116;7.08;2.55
A;20150131;17;154.83;20825;13697;7.08;2.55
A;20150131;18;159.99;21700;14456;7.08;2.55
A;20150131;19;162.6;21575;14238;7.08;2.55
A;20150131;20;151.82;21225;13871;7.08;2.55
A;20150131;21;138.76;20475;13141;7.08;2.55
A;20150131;22;133.86;19275;11983;7.08;2.55
A;20150131;23;122.59;18250;11045;7.08;2.55
A;20150131;24;104.91;17075;9909;7.08;2.55
B;20150201;1;103.89;15925;8103;7.08;2.55
B;20150201;2;99.67;15200;7390;7.08;2.55
B;20150201;3;93.91;14800;7014;7.08;2.55
B;20150201;4;95.43;14700;6950;7.08;2.55
B;20150201;5;95.34;14725;7005;7.08;2.55
B;20150201;6;98.02;14800;7107;7.08;2.55
B;20150201;7;89.99;15150;7507;7.08;2.55
B;20150201;8;83.03;15400;7786;7.08;2.55
B;20150201;9;101;16200;8638;7.08;2.55
B;20150201;10;106.67;17275;9788;7.08;2.55
B;20150201;11;134.26;17975;10536;7.08;2.55
B;20150201;12;138.28;18300;10875;7.08;2.55
B;20150201;13;138.32;18475;11053;7.08;2.55
B;20150201;14;138.33;18575;11209;7.08;2.55
B;20150201;15;138.31;18250;10955;7.08;2.55
B;20150201;16;138.25;17888;10625;7.08;2.55
B;20150201;17;140.11;18625;11298;7.08;2.55
B;20150201;18;152.51;19875;12464;7.08;2.55
B;20150201;19;152.53;20013;12538;7.08;2.55
B;20150201;20;151.82;20125;12641;7.08;2.55
B;20150201;21;146.03;19600;12152;7.08;2.55
B;20150201;22;138.24;18775;11339;7.08;2.55
B;20150201;23;119.99;17800;10393;7.08;2.55
B;20150201;24;103.98;16650;9248;7.08;2.55
B;20150202;1;104.51;15600;7959;7.12;2.54
B;20150202;2;102.39;15025;7403;7.12;2.54
B;20150202;3;99.79;14825;7214;7.12;2.54
B;20150202;4;100.59;14900;7300;7.12;2.54
B;20150202;5;102.87;15250;7652;7.12;2.54
B;20150202;6;108.16;16325;8723;7.12;2.54
B;20150202;7;140.27;19100;11422;7.12;2.54
B;20150202;8;170;21075;13316;7.12;2.54
B;20150202;9;183.66;22225;14471;7.12;2.54
B;20150202;10;190;22825;15087;7.12;2.54
B;20150202;11;192.59;22850;15097;7.12;2.54
B;20150202;12;193.65;23075;15272;7.12;2.54
B;20150202;13;191.27;23125;15313;7.12;2.54
B;20150202;14;204.62;23150;15454;7.12;2.54
B;20150202;15;189.46;22750;15249;7.12;2.54
B;20150202;16;184.74;22500;15176;7.12;2.54
B;20150202;17;190.01;23050;15780;7.12;2.54
B;20150202;18;218.64;24000;16688;7.12;2.54
B;20150202;19;207.79;23800;16408;7.12;2.54
B;20150202;20;195.48;23575;16167;7.12;2.54
B;20150202;21;180.8;22775;15391;7.12;2.54
B;20150202;22;148.14;21425;14104;7.12;2.54
B;20150202;23;144.97;19850;12620;7.12;2.54
B;20150202;24;128.8;18425;11256;7.12;2.54
B;20150203;1;130.89;17325;10667;7.07;2.34
B;20150203;2;121.19;16800;10181;7.07;2.34
B;20150203;3;118.01;16525;9941;7.07;2.34
B;20150203;4;117.14;16525;9970;7.07;2.34
B;20150203;5;121.74;16825;10289;7.07;2.34
B;20150203;6;136.14;17575;11071;7.07;2.34
B;20150203;7;152.67;19875;13369;7.07;2.34
B;20150203;8;179.59;21650;15143;7.07;2.34
B;20150203;9;201.34;22475;16008;7.07;2.34
B;20150203;10;209.99;22925;16527;7.07;2.34
B;20150203;11;207.53;22925;16568;7.07;2.34
B;20150203;12;208.89;23075;16748;7.07;2.34
B;20150203;13;209.43;23200;16896;7.07;2.34
B;20150203;14;211.72;23225;16959;7.07;2.34
B;20150203;15;206.57;22975;16746;7.07;2.34
B;20150203;16;205.05;22725;16514;7.07;2.34
B;20150203;17;207;23150;16908;7.07;2.34
B;20150203;18;230.96;24125;17829;7.07;2.34
B;20150203;19;219.1;23950;17580;7.07;2.34
B;20150203;20;208.47;23850;17422;7.07;2.34
B;20150203;21;194.31;23100;16635;7.07;2.34
B;20150203;22;177.14;21550;15085;7.07;2.34
B;20150203;23;156;20025;13607;7.07;2.34
B;20150203;24;140.7;18800;12404;7.07;2.34
B;20150204;1;134.19;17463;11146;6.91;2.40
B;20150204;2;128.33;16850;10567;6.91;2.40
B;20150204;3;124.99;16538;10295;6.91;2.40
B;20150204;4;125.09;16525;10339;6.91;2.40
B;20150204;5;130;16750;10609;6.91;2.40
B;20150204;6;139.83;17550;11459;6.91;2.40
B;20150204;7;155.46;19800;13699;6.91;2.40
B;20150204;8;199.03;21575;15475;6.91;2.40
B;20150204;9;212.24;22475;16395;6.91;2.40
B;20150204;10;226;22925;16905;6.91;2.40
B;20150204;11;225.74;22950;16979;6.91;2.40
B;20150204;12;224.82;23175;17250;6.91;2.40
B;20150204;13;215.32;23263;17362;6.91;2.40
B;20150204;14;213.15;23300;17417;6.91;2.40
B;20150204;15;208.08;22900;17018;6.91;2.40
B;20150204;16;208.39;22663;16781;6.91;2.40
B;20150204;17;218.09;23150;17246;6.91;2.40
B;20150204;18;261.16;24175;18251;6.91;2.40
B;20150204;19;249.21;24075;18118;6.91;2.40
B;20150204;20;224.05;23900;17925;6.91;2.40
B;20150204;21;204.95;23175;17192;6.91;2.40
B;20150204;22;178.56;21700;15728;6.91;2.40
B;20150204;23;156.57;20050;14119;6.91;2.40
B;20150204;24;144.22;18713;12782;6.91;2.40
B;20150205;1;138.41;17338;11313;7;2.33
B;20150205;2;132.63;16625;10609;7;2.33
B;20150205;3;127.06;16325;10321;7;2.33
B;20150205;4;125.08;16400;10412;7;2.33
B;20150205;5;133.03;16700;10714;7;2.33
B;20150205;6;138.47;17450;11471;7;2.33
B;20150205;7;155.06;19750;13739;7;2.33
B;20150205;8;179.11;21450;15415;7;2.33
B;20150205;9;207.23;22450;16418;7;2.33
B;20150205;10;211.4;22925;16922;7;2.33
B;20150205;11;210.29;22900;16915;7;2.33
B;20150205;12;210.22;22975;16984;7;2.33
B;20150205;13;208.74;23000;16987;7;2.33
B;20150205;14;205.39;22950;16918;7;2.33
B;20150205;15;188.43;22550;16488;7;2.33
B;20150205;16;182.39;22225;16081;7;2.33
B;20150205;17;184.96;22750;16513;7;2.33
B;20150205;18;216.03;23900;17529;7;2.33
B;20150205;19;214.42;23800;17288;7;2.33
B;20150205;20;194.05;23725;17100;7;2.33
B;20150205;21;178.75;23000;16315;7;2.33
B;20150205;22;144.18;21550;14839;7;2.33
B;20150205;23;145.23;20025;13344;7;2.33
B;20150205;24;133.91;18725;12040;7;2.33
B;20150206;1;130.19;17413;10953;6.95;2.33
B;20150206;2;119.41;16675;10221;6.95;2.33
B;20150206;3;114.36;16413;9965;6.95;2.33
B;20150206;4;113.09;16450;10007;6.95;2.33
B;20150206;5;118.6;16800;10342;6.95;2.33
B;20150206;6;130.83;17500;11042;6.95;2.33
B;20150206;7;151.31;19850;13343;6.95;2.33
B;20150206;8;177.03;21575;15014;6.95;2.33
B;20150206;9;189.42;22525;15964;6.95;2.33
B;20150206;10;193.68;22938;16399;6.95;2.33
B;20150206;11;185.63;22838;16339;6.95;2.33
B;20150206;12;185.26;23025;16548;6.95;2.33
B;20150206;13;187.58;23038;16580;6.95;2.33
B;20150206;14;184.58;23100;16659;6.95;2.33
B;20150206;15;180.04;22638;16206;6.95;2.33
B;20150206;16;178.88;22325;15893;6.95;2.33
B;20150206;17;181.1;22850;16388;6.95;2.33
B;20150206;18;204.93;24000;17503;6.95;2.33
B;20150206;19;195.74;23863;17306;6.95;2.33
B;20150206;20;188.26;23725;17146;6.95;2.33
B;20150206;21;179.06;22950;16361;6.95;2.33
B;20150206;22;153.36;21525;14975;6.95;2.33
B;20150206;23;149.21;19900;13414;6.95;2.33
B;20150206;24;137.92;18563;12093;6.95;2.33
B;20150207;1;142.53;17275;10664;6.95;2.33
B;20150207;2;135.14;16525;9896;6.95;2.33
B;20150207;3;131.45;16150;9485;6.95;2.33
B;20150207;4;129.77;16025;9306;6.95;2.33
B;20150207;5;128.41;16075;9281;6.95;2.33
B;20150207;6;127.55;16175;9300;6.95;2.33
B;20150207;7;133.49;16850;9861;6.95;2.33
B;20150207;8;138.68;17550;10429;6.95;2.33
B;20150207;9;144.2;18800;11557;6.95;2.33
B;20150207;10;154.99;19825;12445;6.95;2.33
B;20150207;11;154.99;20325;12799;6.95;2.33
B;20150207;12;152.45;20575;12840;6.95;2.33
B;20150207;13;151.61;20425;12462;6.95;2.33
B;20150207;14;150.52;20325;12124;6.95;2.33
B;20150207;15;144.16;19750;11312;6.95;2.33
B;20150207;16;138.66;19375;10705;6.95;2.33
B;20150207;17;144.14;19825;10924;6.95;2.33
B;20150207;18;150.5;21025;11934;6.95;2.33
B;20150207;19;149.23;21025;11778;6.95;2.33
B;20150207;20;144.21;20750;11444;6.95;2.33
B;20150207;21;138.7;20150;10799;6.95;2.33
B;20150207;22;118.44;18950;9624;6.95;2.33
B;20150207;23;100.61;17850;8581;6.95;2.33
B;20150207;24;78.21;16675;7457;6.95;2.33
B;20150208;1;90.5;15825;6746;6.95;2.33
B;20150208;2;80.08;15125;6101;6.95;2.33
B;20150208;3;78.51;14725;5745;6.95;2.33
B;20150208;4;78.45;14525;5552;6.95;2.33
B;20150208;5;78.96;14525;5556;6.95;2.33
B;20150208;6;79.99;14625;5685;6.95;2.33
B;20150208;7;82.18;14900;5991;6.95;2.33
B;20150208;8;75;15075;6217;6.95;2.33
B;20150208;9;81.91;16000;7205;6.95;2.33
B;20150208;10;113.25;16975;8226;6.95;2.33
B;20150208;11;121;17625;8830;6.95;2.33
B;20150208;12;122.27;17975;9064;6.95;2.33
B;20150208;13;120.18;18075;9077;6.95;2.33
B;20150208;14;120.3;18188;9161;6.95;2.33
B;20150208;15;119.71;17888;8900;6.95;2.33
B;20150208;16;116.73;17525;8605;6.95;2.33
B;20150208;17;125.84;18050;9192;6.95;2.33
B;20150208;18;139;19500;10728;6.95;2.33
B;20150208;19;149.08;19800;11109;6.95;2.33
B;20150208;20;145.38;19925;11370;6.95;2.33
B;20150208;21;141.01;19375;10996;6.95;2.33
B;20150208;22;137.67;18438;10275;6.95;2.33
B;20150208;23;134.56;17488;9517;6.95;2.33
B;20150208;24;118.56;16375;8564;6.95;2.33
B;20150209;1;102.51;15550;7932;6.92;2.31
B;20150209;2;101.61;15025;7524;6.92;2.31
B;20150209;3;101.61;14825;7389;6.92;2.31
B;20150209;4;101.89;14900;7509;6.92;2.31
B;20150209;5;103.48;15250;7883;6.92;2.31
B;20150209;6;121.68;16400;9007;6.92;2.31
B;20150209;7;137.74;19275;11844;6.92;2.31
B;20150209;8;146.91;21275;13788;6.92;2.31
B;20150209;9;168.5;22425;14988;6.92;2.31
B;20150209;10;178.34;22888;15508;6.92;2.31
B;20150209;11;178.22;22975;15638;6.92;2.31
B;20150209;12;179.22;23138;15827;6.92;2.31
B;20150209;13;179.92;23138;15867;6.92;2.31
B;20150209;14;179.66;23225;15988;6.92;2.31
B;20150209;15;178.23;22888;15681;6.92;2.31
B;20150209;16;177.9;22463;15271;6.92;2.31
B;20150209;17;178.06;22675;15477;6.92;2.31
B;20150209;18;197.39;23963;16768;6.92;2.31
B;20150209;19;191.06;23888;16698;6.92;2.31
B;20150209;20;188.47;23713;16596;6.92;2.31
B;20150209;21;177.97;22900;15857;6.92;2.31
B;20150209;22;148.22;21488;14521;6.92;2.31
B;20150209;23;140.49;19975;13056;6.92;2.31
B;20150209;24;130.52;18488;11572;6.92;2.31
B;20150210;1;124.69;17425;10464;7.08;2.36
B;20150210;2;110.61;16825;9865;7.08;2.36
B;20150210;3;107.5;16525;9582;7.08;2.36
B;20150210;4;108.97;16525;9590;7.08;2.36
B;20150210;5;118.41;16825;9877;7.08;2.36
B;20150210;6;131.07;17600;10637;7.08;2.36
B;20150210;7;144.59;19750;12721;7.08;2.36
B;20150210;8;164.39;21600;14516;7.08;2.36
B;20150210;9;180.8;22675;15611;7.08;2.36
B;20150210;10;189.31;23175;16168;7.08;2.36
B;20150210;11;188.82;23175;16233;7.08;2.36
B;20150210;12;188.96;23250;16358;7.08;2.36
B;20150210;13;184.99;23225;16375;7.08;2.36
B;20150210;14;189.41;23250;16444;7.08;2.36
B;20150210;15;182.25;22775;15994;7.08;2.36
B;20150210;16;180.54;22500;15705;7.08;2.36
B;20150210;17;185.44;22750;15875;7.08;2.36
B;20150210;18;205.19;24000;17051;7.08;2.36
B;20150210;19;205.03;24075;17062;7.08;2.36
B;20150210;20;199.63;23850;16842;7.08;2.36
B;20150210;21;182.93;23025;16069;7.08;2.36
B;20150210;22;151.31;21600;14728;7.08;2.36
B;20150210;23;150;20050;13285;7.08;2.36
B;20150210;24;136.79;18725;12017;7.08;2.36
B;20150211;1;135.44;17350;10916;7.22;2.53
B;20150211;2;131.34;16600;10222;7.22;2.53
B;20150211;3;129.57;16325;9973;7.22;2.53
B;20150211;4;129.53;16325;9997;7.22;2.53
B;20150211;5;129.9;16638;10314;7.22;2.53
B;20150211;6;137.45;17463;11154;7.22;2.53
B;20150211;7;151.44;19575;13240;7.22;2.53
B;20150211;8;176;21250;14902;7.22;2.53
B;20150211;9;192.95;22250;15937;7.22;2.53
B;20150211;10;207.09;22725;16470;7.22;2.53
B;20150211;11;207.46;22813;16626;7.22;2.53
B;20150211;12;208.99;22988;16846;7.22;2.53
B;20150211;13;207.5;23050;16931;7.22;2.53
B;20150211;14;208.19;23100;16987;7.22;2.53
B;20150211;15;205.01;22750;16624;7.22;2.53
B;20150211;16;203.14;22413;16275;7.22;2.53
B;20150211;17;204.43;22675;16499;7.22;2.53
B;20150211;18;225.35;23713;17507;7.22;2.53
B;20150211;19;225.1;23725;17471;7.22;2.53
B;20150211;20;211.97;23550;17256;7.22;2.53
B;20150211;21;200.18;22850;16526;7.22;2.53
B;20150211;22;166.15;21275;14926;7.22;2.53
B;20150211;23;151.97;19650;13299;7.22;2.53
B;20150211;24;137.81;18325;11979;7.22;2.53
B;20150212;1;133.56;17325;10997;7.4;2.52
B;20150212;2;132.46;16725;10392;7.4;2.52
B;20150212;3;130.06;16425;10100;7.4;2.52
B;20150212;4;132.95;16425;10120;7.4;2.52
B;20150212;5;133.2;16725;10421;7.4;2.52
B;20150212;6;137.58;17500;11193;7.4;2.52
B;20150212;7;154.9;19550;13173;7.4;2.52
B;20150212;8;177.1;21288;14850;7.4;2.52
B;20150212;9;196.73;22438;15986;7.4;2.52
B;20150212;10;207.42;22900;16470;7.4;2.52
B;20150212;11;203.14;22900;16511;7.4;2.52
B;20150212;12;198.01;23050;16705;7.4;2.52
B;20150212;13;191.15;23025;16712;7.4;2.52
B;20150212;14;192.94;23050;16766;7.4;2.52
B;20150212;15;185.49;22575;16301;7.4;2.52
B;20150212;16;183.04;22300;16024;7.4;2.52
B;20150212;17;187.93;22550;16232;7.4;2.52
B;20150212;18;220.13;23700;17320;7.4;2.52
B;20150212;19;217.2;23800;17339;7.4;2.52
B;20150212;20;208.9;23625;17115;7.4;2.52
B;20150212;21;184.59;22825;16297;7.4;2.52
B;20150212;22;168.97;21400;14887;7.4;2.52
B;20150212;23;152.55;19825;13379;7.4;2.52
B;20150212;24;137.74;18425;11998;7.4;2.52
B;20150213;1;133.55;17250;10926;7.6;2.41
B;20150213;2;129.93;16525;10221;7.6;2.41
B;20150213;3;129.8;16300;9989;7.6;2.41
B;20150213;4;129.94;16325;9996;7.6;2.41
B;20150213;5;131.98;16600;10234;7.6;2.41
B;20150213;6;137.54;17375;10981;7.6;2.41
B;20150213;7;151.71;19575;13126;7.6;2.41
B;20150213;8;179.68;21275;14801;7.6;2.41
B;20150213;9;194.38;22288;15876;7.6;2.41
B;20150213;10;206.11;22788;16463;7.6;2.41
B;20150213;11;190.86;22800;16541;7.6;2.41
B;20150213;12;186.7;22888;16657;7.6;2.41
B;20150213;13;184.61;22850;16614;7.6;2.41
B;20150213;14;184.69;22925;16671;7.6;2.41
B;20150213;15;180;22575;16273;7.6;2.41
B;20150213;16;170;22163;15750;7.6;2.41
B;20150213;17;177.81;22400;15805;7.6;2.41
B;20150213;18;191.94;23625;16827;7.6;2.41
